2,-0.9050521850585938,-1.1580085754394531,2.502920627593994,-0.9621545076370239,-1.3077956438064575,2.2732183933258057,-0.7423226237297058,-0.9415778517723083,2.2467939853668213,-0.9098562598228455,-0.9484038949012756,2.1407899856567383,-0.7624679207801819,-0.5366876721382141,2.2438762187957764,-0.925035834312439,-0.539103627204895,2.1541335582733154,-0.8089835047721863,0.3324671983718872,2.128934144973755,-0.8416312336921692,-0.12904295325279236,1.9885175228118896,-0.6550351977348328,0.19801408052444458,2.1158299446105957,-0.9955621361732483,-0.20255519449710846,2.0058929920196533,-0.7478610873222351,-0.03025520220398903,2.249685287475586,-1.0107414722442627,-0.10638269782066345,2.1716272830963135,-0.8766136765480042,0.1293177306652069,2.232654094696045,-0.8437519073486328,-0.537895679473877,2.199004888534546,-0.8793013095855713,-0.06831894814968109,2.21065616607666
3,-0.7580605745315552,-1.319657564163208,2.3118693828582764,-0.9115994572639465,-1.3055258989334106,2.3534157276153564,-0.7559487223625183,-0.9494494199752808,2.1694817543029785,-0.9122835993766785,-0.9527190923690796,2.1804606914520264,-0.7271460294723511,-0.5603036880493164,2.201613664627075,-0.9073583483695984,-0.5644460320472717,2.2041468620300293,-0.7307130694389343,-0.14702777564525604,1.9921342134475708,-0.812308669090271,-0.22943668067455292,1.9386144876480103,-0.6505511403083801,-0.22245414555072784,2.1280479431152344,-0.9892685413360596,-0.31237614154815674,2.027254819869995,-0.6930002570152283,-0.07603169232606888,2.2329649925231934,-1.0178803205490112,-0.10519694536924362,2.1937570571899414,-0.864740252494812,0.11860298365354538,2.231959342956543,-0.8172521591186523,-0.5623748302459717,2.202880382537842,-0.8554402589797974,-0.09061431884765625,2.2133610248565674
4,-0.6348875761032104,-1.2992762327194214,2.022266387939453,-0.76557457447052,-1.3213775157928467,2.1617352962493896,-0.7208384871482849,-0.9154186248779297,1.9593101739883423,-0.8307145833969116,-0.9342698454856873,2.1100807189941406,-0.6868164539337158,-0.5282633304595947,2.031719207763672,-0.8096994161605835,-0.5439998507499695,2.1656088829040527,-0.8951820731163025,0.27803027629852295,1.9025686979293823,-0.8530798554420471,-0.2225153148174286,2.1755635738372803,-0.7910356521606445,0.10986988991498947,1.8913216590881348,-0.8874711990356445,-0.28714820742607117,2.2313408851623535,-0.6576215028762817,-0.013885417021811008,2.03853178024292,-0.8349295854568481,-0.10529085248708725,2.276453971862793,-0.7723826766014099,0.13553152978420258,2.1805291175842285,-0.7482579350471497,-0.5361316204071045,2.0986640453338623,-0.7462755441665649,-0.05958813428878784,2.1574928760528564
5,-0.6781113743782043,-1.3418669700622559,2.204127073287964,-0.8114630579948425,-1.3744577169418335,2.429401159286499,-0.835374116897583,-0.9576599597930908,2.298821210861206,-0.892641007900238,-0.9658464193344116,2.513739824295044,-0.8165573477745056,-0.5527582168579102,2.366865873336792,-0.7934180498123169,-0.5732784867286682,2.5453696250915527,-1.1033837795257568,0.24221548438072205,2.4494824409484863,-0.9786815643310547,-0.1660444289445877,2.865067958831787,-1.0677614212036133,0.05656713247299194,2.342491626739502,-0.8531128764152527,-0.2154684215784073,2.847933053970337,-0.8529576063156128,-0.047107428312301636,2.3759748935699463,-0.7736232280731201,-0.11677111685276031,2.683464527130127,-0.8377091884613037,0.11244508624076843,2.5619959831237793,-0.8049876689910889,-0.5630183219909668,2.456117630004883,-0.8132904171943665,-0.08193927258253098,2.529719829559326
6,-0.7534739375114441,-1.3380591869354248,2.3728275299072266,-0.7640734910964966,-1.351843237876892,2.6017301082611084,-0.883705735206604,-0.9785958528518677,2.509631633758545,-0.8535588383674622,-0.9960570335388184,2.703263521194458,-0.8535696864128113,-0.5777298808097839,2.558213233947754,-0.7733096480369568,-0.5932917594909668,2.6888110637664795,-1.1156901121139526,0.16698472201824188,2.7258009910583496,-0.8140808939933777,-0.007908950559794903,3.041567802429199,-1.1536896228790283,-0.0012624962255358696,2.6687846183776855,-0.7936050295829773,-0.10893844813108444,2.9793334007263184,-0.9420791864395142,-0.10974650830030441,2.5989835262298584,-0.7753498554229736,-0.13518176972866058,2.8055410385131836,-0.8767231702804565,0.048186738044023514,2.7240452766418457,-0.813439667224884,-0.5855108499526978,2.6235122680664062,-0.8587145209312439,-0.1224641352891922,2.7022624015808105
7,-0.7384753823280334,-1.3236134052276611,2.1780028343200684,-0.6558059453964233,-1.3140475749969482,2.2950174808502197,-0.8014315962791443,-0.9989457726478577,2.391929864883423,-0.6819579601287842,-0.9904201626777649,2.4925010204315186,-0.7839405536651611,-0.5875324606895447,2.4437692165374756,-0.6352679133415222,-0.5918524861335754,2.515939235687256,-1.0651051998138428,0.051390137523412704,2.8120687007904053,-0.8103423118591309,-0.051316145807504654,2.9767649173736572,-1.079546570777893,-0.11145323514938354,2.693923234939575,-0.6913607716560364,-0.18236133456230164,2.908998966217041,-0.8940191864967346,-0.15189595520496368,2.499779462814331,-0.6163172721862793,-0.15020009875297546,2.6492207050323486,-0.7532749176025391,0.03177246078848839,2.583156108856201,-0.7096042633056641,-0.5896924734115601,2.479854106903076,-0.7551681995391846,-0.15104803442955017,2.57450008392334
8,-0.7195635437965393,-1.288655161857605,2.09354305267334,-0.617335855960846,-1.2962355613708496,2.1317288875579834,-0.7588396668434143,-0.9742908477783203,2.316434621810913,-0.6182490587234497,-0.9741402268409729,2.361630439758301,-0.7587449550628662,-0.5787824988365173,2.3591723442077637,-0.5876707434654236,-0.5841630697250366,2.393723249435425,-0.9228914976119995,0.04111593961715698,2.765017509460449,-0.7279466986656189,-0.10321840643882751,2.845533609390259,-1.01043701171875,-0.10015663504600525,2.662705183029175,-0.5994451642036438,-0.2269493043422699,2.770329475402832,-0.8623658418655396,-0.1256585270166397,2.419825792312622,-0.5394362807273865,-0.14501263201236725,2.5109341144561768,-0.688997745513916,0.05278843641281128,2.473562717437744,-0.6732078790664673,-0.5814727544784546,2.3764476776123047,-0.7009010314941406,-0.13533557951450348,2.4653799533843994
9,-0.7624933123588562,-1.3039127588272095,2.273831844329834,-0.6594729423522949,-1.3355451822280884,2.2314774990081787,-0.7379094958305359,-1.0016429424285889,2.5068795680999756,-0.630311906337738,-1.0084301233291626,2.460911750793457,-0.773258626461029,-0.6214971542358398,2.509424924850464,-0.6054731607437134,-0.6198304891586304,2.493999481201172,-0.9352309703826904,-0.013137987814843655,2.832872152328491,-0.6284785866737366,-0.2625114321708679,2.949275493621826,-1.004726529121399,-0.13216431438922882,2.7245543003082275,-0.49930116534233093,-0.33454883098602295,2.8306331634521484,-0.8688673377037048,-0.14657872915267944,2.5369699001312256,-0.5358690619468689,-0.182523712515831,2.6007540225982666,-0.6968927383422852,0.03304711729288101,2.574695587158203,-0.6893658638000488,-0.6206638216972351,2.5017123222351074,-0.7023681998252869,-0.16455122828483582,2.568861961364746
10,-0.6488399505615234,-1.36097252368927,2.4025306701660156,-0.6522011160850525,-1.3470211029052734,2.2730648517608643,-0.6549896001815796,-1.0248162746429443,2.552494764328003,-0.610048234462738,-1.0216686725616455,2.4555811882019043,-0.7144778370857239,-0.638843297958374,2.5353944301605225,-0.6035175919532776,-0.6329649090766907,2.4923484325408936,-0.8850610852241516,-0.016222067177295685,2.741316080093384,-0.589008092880249,-0.31096306443214417,2.9295969009399414,-0.9187008738517761,-0.09872648864984512,2.642796516418457,-0.4827843904495239,-0.3605903685092926,2.79914927482605,-0.8013356328010559,-0.11405564099550247,2.514680862426758,-0.5445429682731628,-0.17469431459903717,2.59812331199646,-0.6647632122039795,0.06656648963689804,2.55251145362854,-0.6589977145195007,-0.63590407371521,2.513871431350708,-0.6729393005371094,-0.14437498152256012,2.5564022064208984
11,-0.5664772391319275,-1.3397345542907715,2.567532539367676,-0.6682537794113159,-1.3240554332733154,2.2676801681518555,-0.47619345784187317,-0.9399397969245911,2.5554986000061035,-0.5679318308830261,-0.9354497790336609,2.299715757369995,-0.6240400075912476,-0.5697650909423828,2.541930913925171,-0.6428150534629822,-0.5774999260902405,2.3533570766448975,-0.9049399495124817,-0.0810442566871643,2.8063759803771973,-0.41460832953453064,-0.33571648597717285,2.3074069023132324,-0.8301260471343994,-0.09779107570648193,2.686937093734741,-0.4956553280353546,-0.3171994388103485,2.2733571529388428,-0.694560170173645,-0.07239222526550293,2.534743547439575,-0.6271390914916992,-0.1390712857246399,2.327324628829956,-0.6157733201980591,0.09934753179550171,2.416398048400879,-0.6334275007247925,-0.5736324787139893,2.447643995285034,-0.6608496308326721,-0.10573175549507141,2.4310340881347656
